doc_id|term_str|n|tfidf|sentiment|sentiment_weighted_count
2988|infinite|2|15.369618132854656|1.0|2.0
2988|real|1|4.248169312663273|1.0|1.0
2988|traveling|1|7.635899465946381|1.0|1.0
2989|extra|1|4.870364719583405|1.0|1.0
2989|finally|1|5.393042942050218|1.0|1.0
2989|forget|1|7.684809066427328|-1.0|-1.0
2989|pillow|1|10.5427900615549|1.0|1.0
2989|prefer|1|6.898933871780176|1.0|1.0
2989|reason|2|7.999516482599325|1.0|2.0
2989|rest|1|5.60027555621566|1.0|1.0
2989|sense|1|4.434265604776731|1.0|1.0
2990|bottom|1|7.15047263877614|-1.0|-1.0
2990|degree|2|14.166716885835203|1.0|2.0
2990|proper|1|6.133399125417198|1.0|1.0
2990|sense|1|4.434265604776731|1.0|1.0
2990|small|1|3.5885937511680246|-1.0|-1.0
2990|top|1|5.343117716718536|1.0|1.0
2990|vice|1|8.083358442917604|-1.0|-1.0
2991|bacteria|8|51.14434353640174|-1.0|-8.0
2991|contaminate|1|11.5427900615549|-1.0|-1.0
2991|contaminated|1|8.957827560833744|-1.0|-1.0
2991|cross|1|8.220861966667538|-1.0|-1.0
2991|food|7|32.24306485786631|1.0|7.0
2991|good|1|2.8650704199138914|1.0|1.0
2991|illness|2|14.910654440609122|-1.0|-2.0
2991|important|1|2.551268215479205|1.0|1.0
2991|kill|3|19.49518782658934|-1.0|-3.0
2991|practice|1|5.455327220304561|1.0|1.0
2991|present|1|6.294862548111315|1.0|1.0
2991|risk|2|8.696066414265305|-1.0|-2.0
2991|sick|1|6.814869606991701|-1.0|-1.0
2991|survive|2|12.370476113873632|1.0|2.0
2992|include|1|4.418668749725713|1.0|1.0
2992|legal|1|5.304385322229821|1.0|1.0
2992|offer|1|5.372865060112588|1.0|1.0
2992|prohibited|2|18.745730120225176|-1.0|-2.0
2992|united|1|4.768003001953726|1.0|1.0
2993|beneficial|1|7.898933871780176|1.0|1.0
2993|build|1|4.957827560833744|1.0|1.0
2993|fairly|1|7.083358442917603|1.0|1.0
2993|finally|1|5.393042942050218|1.0|1.0
2993|forced|1|7.498395942196447|-1.0|-1.0
2993|good|2|5.730140839827783|1.0|2.0
2993|government|1|4.239009313377797|-1.0|-1.0
2993|interested|1|6.787902559391432|1.0|1.0
2993|job|1|5.042944174471695|1.0|1.0
2993|leave|1|5.8013230751537535|-1.0|-1.0
2993|money|1|3.209634711244284|1.0|1.0
2993|protecting|1|7.498395942196447|1.0|1.0
2993|reason|2|7.999516482599325|1.0|2.0
2993|resources|1|5.672425341971495|1.0|1.0
2993|spent|1|7.455327220304561|-1.0|-1.0
2993|upset|2|15.797867743560351|-1.0|-2.0
2994|advantageous|1|10.220861966667538|1.0|1.0
2994|desirable|1|9.5427900615549|1.0|1.0
2994|evolution|1|6.988201209877262|1.0|1.0
2994|including|1|3.74512853570114|1.0|1.0
2994|lead|2|9.87091949561058|1.0|2.0
2994|sense|1|4.434265604776731|1.0|1.0
2994|survive|1|6.185238056936816|1.0|1.0
2994|wild|1|8.294862548111315|-1.0|-1.0
2994|worse|1|5.972934453223952|-1.0|-1.0
2995|ban|1|8.735435139497296|-1.0|-1.0
2995|convince|1|8.842350343413807|1.0|1.0
2995|crime|1|6.413507044609934|-1.0|-1.0
2995|enforce|1|8.372865060112588|0.0|0.0
2995|gain|1|5.972934453223952|1.0|1.0
2995|harmful|1|6.185238056936816|-1.0|-1.0
2995|improve|1|5.372865060112588|1.0|1.0
2995|join|1|7.635899465946381|1.0|1.0
2995|land|1|5.722611099139712|1.0|1.0
2995|production|1|6.476700871097128|1.0|1.0
2995|prohibition|6|63.2567403693294|-1.0|-6.0
2995|successful|1|6.928080217439692|1.0|1.0
2995|supported|1|7.635899465946381|1.0|1.0
2995|temperance|3|34.6283701846647|1.0|3.0
2995|ultimately|1|6.842350343413808|1.0|1.0
2995|united|1|4.768003001953726|1.0|1.0
2995|violence|1|6.898933871780176|-1.0|-1.0
2996|director|2|17.915655121667488|1.0|2.0
2996|essential|1|7.684809066427328|1.0|1.0
2996|important|1|2.551268215479205|1.0|1.0
2996|information|2|7.945868906447904|1.0|2.0
2996|production|1|6.476700871097128|1.0|1.0
2996|slate|1|12.5427900615549|1.0|1.0
2996|synchronize|1|12.5427900615549|1.0|1.0
2997|ahead|1|7.735435139497296|1.0|1.0
2997|fighting|1|7.019228105497887|-1.0|-1.0
2997|foreign|1|6.76143034803024|-1.0|-1.0
2997|government|5|21.195046566888983|-1.0|-5.0
2997|illegal|2|11.945868906447904|-1.0|-2.0
2997|including|1|3.74512853570114|1.0|1.0
2997|lose|1|5.50936706001745|-1.0|-1.0
2997|lost|1|6.393042942050218|-1.0|-1.0
2997|money|2|6.419269422488568|1.0|2.0
2997|prison|1|8.957827560833744|-1.0|-1.0
2997|punished|1|9.5427900615549|-1.0|-1.0
2997|question|1|4.849303104055575|1.0|1.0
2997|scandal|2|17.470870278994592|-1.0|-2.0
2997|united|1|4.768003001953726|1.0|1.0
2998|embargo|4|43.831310243334975|-1.0|-4.0
2998|enforce|1|8.372865060112588|0.0|0.0
2998|government|2|8.478018626755594|-1.0|-2.0
2998|including|1|3.74512853570114|1.0|1.0
2998|remains|1|7.455327220304561|0.0|0.0
2998|restrict|1|9.957827560833744|-1.0|-1.0
2998|revolution|1|8.957827560833744|0.0|0.0
2998|revolutionary|1|11.5427900615549|1.0|1.0
2998|united|1|4.768003001953726|1.0|1.0
2999|balance|4|21.57217176820087|1.0|4.0
2999|damage|4|21.57217176820087|-1.0|-4.0
2999|good|1|2.8650704199138914|1.0|1.0
2999|important|1|2.551268215479205|1.0|1.0
2999|numbers|2|10.608770644459645|1.0|2.0
2999|precise|5|39.49466935890088|1.0|5.0
2999|small|2|7.177187502336049|-1.0|-2.0
2999|working|1|4.8013230751537535|1.0|1.0
2999|worth|1|4.9354597478052895|1.0|1.0
3000|citizen|4|32.88344786667015|1.0|4.0
3000|giving|1|5.787902559391432|1.0|1.0
3000|important|2|5.10253643095841|1.0|2.0
3000|interested|1|6.787902559391432|1.0|1.0
3000|marriage|1|8.957827560833744|1.0|1.0
3000|renounce|1|11.5427900615549|-1.0|-1.0
3001|prime|2|17.271798931892764|1.0|2.0
3001|sense|1|4.434265604776731|1.0|1.0
3001|sky|1|7.5427900615549|1.0|1.0
3001|sun|1|6.257387842692652|1.0|1.0
3002|ability|1|5.577005776892813|1.0|1.0
3002|candidate|2|17.0855801231098|1.0|2.0
3002|case|1|4.571246507604128|-1.0|-1.0
3002|good|1|2.8650704199138914|1.0|1.0
3002|influence|1|6.257387842692652|0.0|0.0
3002|job|2|10.08588834894339|1.0|2.0
3002|leader|1|7.455327220304561|1.0|1.0
3002|mayor|2|21.0855801231098|1.0|2.0
3002|public|1|5.3628809715399655|1.0|1.0
3002|relevant|1|7.257387842692652|1.0|1.0
3002|rob|3|34.6283701846647|-1.0|-3.0
3002|status|1|6.957827560833744|1.0|1.0
3002|success|1|7.294862548111315|1.0|1.0
3003|important|1|2.551268215479205|1.0|1.0
3003|including|1|3.74512853570114|1.0|1.0
3003|joke|1|7.498395942196447|-1.0|-1.0
3003|limited|1|5.76143034803024|-1.0|-1.0
3003|reason|1|3.9997582412996624|1.0|1.0
3003|scarcity|1|10.5427900615549|-1.0|-1.0
3003|stable|1|6.239009313377797|1.0|1.0
3003|supply|1|6.476700871097128|1.0|1.0
3003|unlimited|1|9.220861966667538|1.0|1.0
3003|usefulness|1|10.957827560833744|1.0|1.0
3003|valuable|4|26.448210895968057|1.0|4.0
3003|worth|2|9.87091949561058|1.0|2.0
3004|bug|1|8.957827560833744|-1.0|-1.0
3004|chosen|1|6.787902559391432|1.0|1.0
3004|highest|1|6.957827560833744|0.0|0.0
3004|manipulate|1|9.083358442917604|-1.0|-1.0
3004|maximum|1|7.413507044609934|1.0|1.0
3004|negative|1|5.722611099139712|-1.0|-1.0
3004|problem|5|23.270234063283205|-1.0|-5.0
3004|represented|1|7.735435139497296|1.0|1.0
3004|store|3|16.46252287816113|1.0|3.0
3004|words|1|5.099846565706172|-1.0|-1.0
3005|agree|2|12.745730120225176|1.0|2.0
3005|choice|1|6.034995421356204|1.0|1.0
3005|committed|2|16.30094527755228|1.0|2.0
3005|crime|4|25.65402817843973|-1.0|-4.0
3005|deal|1|5.928080217439692|1.0|1.0
3005|defense|1|7.684809066427328|1.0|1.0
3005|exchange|1|5.76143034803024|1.0|1.0
3005|guilty|11|93.9706906771039|-1.0|-11.0
3005|larceny|1|10.957827560833744|-1.0|-1.0
3005|lawyer|2|16.58972509622263|-1.0|-2.0
3005|money|1|3.209634711244284|1.0|1.0
3005|negotiate|1|8.45532722030456|1.0|1.0
3005|petty|1|10.220861966667538|-1.0|-1.0
3005|plea|1|10.220861966667538|-1.0|-1.0
3005|present|1|6.294862548111315|1.0|1.0
3005|prosecution|3|29.206305418491887|-1.0|-3.0
3005|punishment|1|8.15047263877614|-1.0|-1.0
3005|sentence|1|7.957827560833744|-1.0|-1.0
3005|small|1|3.5885937511680246|-1.0|-1.0
3005|talk|1|5.498395942196447|1.0|1.0
3005|theft|1|7.635899465946381|-1.0|-1.0
3006|detect|1|7.185238056936816|1.0|1.0
3006|fascinating|1|9.735435139497296|1.0|1.0
3006|kind|1|4.225377447790031|1.0|1.0
3006|learn|1|5.50936706001745|1.0|1.0
3006|present|1|6.294862548111315|1.0|1.0
3006|special|1|4.418668749725713|1.0|1.0
3006|subject|1|6.133399125417198|-1.0|-1.0
3006|weight|1|5.774605736777974|0.0|0.0
3006|working|1|4.8013230751537535|1.0|1.0
3007|absorbed|1|7.33333669592595|1.0|1.0
3007|cool|2|12.745730120225176|1.0|2.0
3007|harmful|1|6.185238056936816|-1.0|-1.0
3007|question|1|4.849303104055575|1.0|1.0
3007|substance|2|14.166716885835203|1.0|2.0
3007|tobacco|1|8.083358442917604|-1.0|-1.0
3008|art|1|7.185238056936816|1.0|1.0
3008|case|1|4.571246507604128|-1.0|-1.0
3008|damages|1|8.5427900615549|-1.0|-1.0
3008|good|1|2.8650704199138914|1.0|1.0
3008|government|1|4.239009313377797|-1.0|-1.0
3008|granted|1|10.5427900615549|1.0|1.0
3008|infringement|3|29.873482682501237|-1.0|-3.0
3008|lawsuit|1|9.372865060112588|-1.0|-1.0
3008|lawyer|1|8.294862548111315|-1.0|-1.0
3008|music|1|5.672425341971495|1.0|1.0
3008|permission|4|28.883447866670156|1.0|4.0
3008|prepared|1|7.957827560833744|1.0|1.0
3008|prove|2|13.684700686827616|1.0|2.0
3008|provide|1|4.629900725324939|1.0|1.0
3008|sue|1|9.735435139497296|-1.0|-1.0
3009|afford|1|6.434265604776731|1.0|1.0
3009|avoid|1|4.735435139497296|-1.0|-1.0
3009|careful|1|6.787902559391432|1.0|1.0
3009|cash|1|5.372865060112588|1.0|1.0
3009|debt|3|17.527051030241424|-1.0|-3.0
3009|efficient|1|6.257387842692652|1.0|1.0
3009|expenses|2|11.575805118782863|-1.0|-2.0
3009|flow|1|5.942877219367772|1.0|1.0
3009|good|1|2.8650704199138914|1.0|1.0
3009|growth|1|5.8285445438887775|1.0|1.0
3009|helpful|1|5.520422248526446|1.0|1.0
3009|hire|1|7.787902559391432|1.0|1.0
3009|important|2|5.10253643095841|1.0|2.0
3009|money|3|9.628904133732853|1.0|3.0
3009|pay|3|11.00803784711857|1.0|3.0
3010|absolute|1|8.842350343413807|1.0|1.0
3010|achieve|1|6.988201209877262|1.0|1.0
3010|important|1|2.551268215479205|1.0|1.0
3010|include|1|4.418668749725713|1.0|1.0
3010|isolated|1|9.372865060112588|-1.0|-1.0
3010|punch|1|9.083358442917604|-1.0|-1.0
3010|strength|1|7.083358442917603|1.0|1.0
3010|task|1|7.635899465946381|1.0|1.0
3010|working|1|4.8013230751537535|1.0|1.0
3011|absorbed|2|14.6666733918519|1.0|2.0
3011|acid|2|14.514775685385304|-1.0|-2.0
3011|create|1|4.439502253142878|1.0|1.0
3011|food|1|4.60615212255233|1.0|1.0
3011|muscular|1|9.372865060112588|1.0|1.0
3011|small|3|10.765781253504072|-1.0|-3.0
3012|advanced|1|6.565510138054983|1.0|1.0
3012|assembly|1|9.372865060112588|1.0|1.0
3012|develop|1|6.083358442917603|1.0|1.0
3012|giving|1|5.787902559391432|1.0|1.0
3012|question|1|4.849303104055575|1.0|1.0
3012|task|1|7.635899465946381|1.0|1.0
3012|tedious|1|10.5427900615549|-1.0|-1.0
3013|criminal|1|7.898933871780176|-1.0|-1.0
3013|guide|1|7.898933871780176|1.0|1.0
3013|holy|1|9.372865060112588|1.0|1.0
3013|including|1|3.74512853570114|1.0|1.0
3013|intended|1|7.15047263877614|1.0|1.0
3013|moral|1|8.5427900615549|1.0|1.0
3013|prophet|1|10.5427900615549|1.0|1.0
3014|damage|4|21.57217176820087|-1.0|-4.0
3014|deterioration|1|11.5427900615549|-1.0|-1.0
3014|important|1|2.551268215479205|1.0|1.0
3014|problem|2|9.308093625313282|-1.0|-2.0
3014|store|1|5.48750762605371|1.0|1.0
3015|cleaning|1|8.019228105497888|1.0|1.0
3015|sense|1|4.434265604776731|1.0|1.0
3015|waste|1|6.787902559391432|-1.0|-1.0
3015|working|1|4.8013230751537535|1.0|1.0
3016|adaptable|1|10.957827560833744|1.0|1.0
3016|case|1|4.571246507604128|-1.0|-1.0
3016|communicate|1|6.565510138054983|1.0|1.0
3016|cooperate|1|9.372865060112588|1.0|1.0
3016|dominant|1|8.45532722030456|-1.0|-1.0
3016|good|1|2.8650704199138914|1.0|1.0
3016|hunting|1|8.45532722030456|-1.0|-1.0
3016|reading|1|6.735435139497296|1.0|1.0
3016|share|1|5.075184511471902|1.0|1.0
3016|unique|1|6.099846565706172|1.0|1.0
3016|wild|1|8.294862548111315|-1.0|-1.0
3017|cocaine|1|9.083358442917604|-1.0|-1.0
3017|heroin|1|9.735435139497296|-1.0|-1.0
3017|hidden|1|6.988201209877262|-1.0|-1.0
3017|illegal|2|11.945868906447904|-1.0|-2.0
3017|level|2|9.812330882022502|1.0|2.0
3017|police|1|6.565510138054983|1.0|1.0
3017|risk|1|4.348033207132652|-1.0|-1.0
3017|united|2|9.536006003907453|1.0|2.0
3018|disorder|1|8.019228105497888|-1.0|-1.0
3018|fully|1|5.76143034803024|1.0|1.0
3018|partner|1|7.735435139497296|1.0|1.0
3018|touched|1|10.5427900615549|-1.0|-1.0
3019|alive|2|15.0855801231098|1.0|2.0
3019|completely|1|5.423848988831392|1.0|1.0
3019|death|2|12.370476113873632|-1.0|-2.0
3019|deteriorate|1|10.957827560833744|-1.0|-1.0
3019|excess|1|6.988201209877262|-1.0|-1.0
3019|extend|1|9.735435139497296|1.0|1.0
3019|failure|2|17.0855801231098|-1.0|-2.0
3019|improve|1|5.372865060112588|1.0|1.0
3019|medical|2|9.783476740751944|1.0|2.0
3019|procedure|1|8.083358442917604|1.0|1.0
3019|regulate|1|7.787902559391432|1.0|1.0
3019|rhythm|1|8.294862548111315|1.0|1.0
3019|small|1|3.5885937511680246|-1.0|-1.0
3019|technology|1|5.684809066427328|1.0|1.0
3019|ultimately|1|6.842350343413808|1.0|1.0
3019|waste|1|6.787902559391432|-1.0|-1.0
3020|build|1|4.957827560833744|1.0|1.0
3020|finally|1|5.393042942050218|1.0|1.0
3020|interested|1|6.787902559391432|1.0|1.0
3020|money|1|3.209634711244284|1.0|1.0
3020|planning|1|7.116525306852802|1.0|1.0
3020|reason|2|7.999516482599325|1.0|2.0
3020|resources|2|11.34485068394299|1.0|2.0
3020|risky|1|6.842350343413808|-1.0|-1.0
3020|safe|1|4.995895601667264|1.0|1.0
3020|task|1|7.635899465946381|1.0|1.0
3020|technology|1|5.684809066427328|1.0|1.0
3020|working|1|4.8013230751537535|1.0|1.0
3020|wrong|1|5.444757978594374|-1.0|-1.0
3021|dominant|1|8.45532722030456|-1.0|-1.0
3021|finally|1|5.393042942050218|1.0|1.0
3021|practiced|1|10.957827560833744|1.0|1.0
3021|reason|1|3.9997582412996624|1.0|1.0
3021|small|1|3.5885937511680246|-1.0|-1.0
3021|strength|2|14.166716885835203|1.0|2.0
3022|attraction|1|9.5427900615549|1.0|1.0
3022|force|1|5.48750762605371|-1.0|-1.0
3022|substance|1|7.083358442917603|1.0|1.0
3022|sugar|1|6.352965502674882|1.0|1.0
3022|weight|2|11.549211473555948|0.0|0.0
3023|explain|1|5.099846565706172|1.0|1.0
3023|provide|1|4.629900725324939|1.0|1.0
3023|working|1|4.8013230751537535|1.0|1.0
3024|agreed|1|7.787902559391432|1.0|1.0
3024|convenient|1|7.185238056936816|1.0|1.0
3024|efficient|1|6.257387842692652|1.0|1.0
3024|exchange|4|23.04572139212096|1.0|4.0
3024|good|1|2.8650704199138914|1.0|1.0
3024|goods|4|28.60189055510456|1.0|4.0
3024|money|1|3.209634711244284|1.0|1.0
3024|worry|1|6.660147012193059|-1.0|-1.0
3025|careful|1|6.787902559391432|1.0|1.0
3025|clean|3|18.66258590000261|1.0|3.0
3025|cleaning|1|8.019228105497888|1.0|1.0
3025|damage|1|5.393042942050218|-1.0|-1.0
3025|dirt|1|7.455327220304561|-1.0|-1.0
3025|doctor|1|5.176467847309084|1.0|1.0
3025|excess|1|6.988201209877262|-1.0|-1.0
3025|feeling|1|5.554105374782735|0.0|0.0
3025|good|1|2.8650704199138914|1.0|1.0
3025|healthy|2|11.32029402438612|1.0|2.0
3025|hearing|1|7.294862548111315|-1.0|-1.0
3025|important|1|2.551268215479205|1.0|1.0
3025|loss|1|5.372865060112588|-1.0|-1.0
3025|nurse|1|10.220861966667538|1.0|1.0
3025|protect|1|4.78123882911042|1.0|1.0
3025|removal|1|8.957827560833744|-1.0|-1.0
3025|remove|5|33.67717569748648|-1.0|-5.0
3025|special|1|4.418668749725713|1.0|1.0
3025|substance|1|7.083358442917603|1.0|1.0
3025|talk|1|5.498395942196447|1.0|1.0
3026|ability|1|5.577005776892813|1.0|1.0
3026|enforcement|1|7.787902559391432|-1.0|-1.0
3026|guarantee|1|7.185238056936816|1.0|1.0
3026|important|1|2.551268215479205|1.0|1.0
3026|information|1|3.972934453223952|1.0|1.0
3027|fair|1|6.220861966667538|1.0|1.0
3027|force|1|5.48750762605371|-1.0|-1.0
3027|including|1|3.74512853570114|1.0|1.0
3027|integrity|1|9.372865060112588|1.0|1.0
3027|intimidation|1|9.5427900615549|-1.0|-1.0
3027|join|1|7.635899465946381|1.0|1.0
3027|manipulation|1|9.220861966667538|-1.0|-1.0
3027|united|1|4.768003001953726|1.0|1.0
3027|violation|2|18.44172393333508|-1.0|-2.0
3027|vote|2|14.441723933335076|0.0|0.0
3028|detect|2|14.370476113873632|1.0|2.0
3028|extend|1|9.735435139497296|1.0|1.0
3028|lead|2|9.87091949561058|1.0|2.0
3028|shining|1|10.5427900615549|1.0|1.0
3028|solid|1|6.413507044609934|1.0|1.0
3029|battery|1|7.635899465946381|-1.0|-1.0
3029|problem|1|4.654046812656641|-1.0|-1.0
3029|providing|1|6.735435139497296|1.0|1.0
3030|cautious|1|8.019228105497888|1.0|1.0
3030|cross|2|16.441723933335076|-1.0|-2.0
3030|dangerous|1|5.612052723992014|-1.0|-1.0
3030|important|1|2.551268215479205|1.0|1.0
3030|including|1|3.74512853570114|1.0|1.0
3030|safe|2|9.991791203334529|1.0|2.0
3031|extra|1|4.870364719583405|1.0|1.0
3031|giving|1|5.787902559391432|1.0|1.0
3031|information|3|11.918803359671855|1.0|3.0
3031|sense|1|4.434265604776731|1.0|1.0
3031|working|1|4.8013230751537535|1.0|1.0
3032|bottom|1|7.15047263877614|-1.0|-1.0
3032|escape|1|7.33333669592595|0.0|0.0
3032|shape|1|5.787902559391432|1.0|1.0
3032|top|1|5.343117716718536|1.0|1.0
3033|constant|1|7.083358442917603|1.0|1.0
3033|hope|1|4.697300010610525|1.0|1.0
3033|small|1|3.5885937511680246|-1.0|-1.0
3034|destination|2|16.91065444060912|1.0|2.0
3034|explain|1|5.099846565706172|1.0|1.0
3034|hope|1|4.697300010610525|1.0|1.0
3035|contribute|1|5.928080217439692|1.0|1.0
3035|enjoy|1|6.842350343413808|1.0|1.0
3035|essential|1|7.684809066427328|1.0|1.0
3035|gain|1|5.972934453223952|1.0|1.0
3035|good|1|2.8650704199138914|1.0|1.0
3035|important|5|12.756341077396025|1.0|5.0
3035|prefer|1|6.898933871780176|1.0|1.0
3035|weight|1|5.774605736777974|0.0|0.0
3036|build|1|4.957827560833744|1.0|1.0
3036|develop|1|6.083358442917603|1.0|1.0
3036|exchange|1|5.76143034803024|1.0|1.0
3036|giving|1|5.787902559391432|1.0|1.0
3036|grow|1|5.042944174471695|1.0|1.0
3036|hire|1|7.787902559391432|1.0|1.0
3036|lose|1|5.50936706001745|-1.0|-1.0
3036|money|6|19.257808267465705|1.0|6.0
3036|ownership|1|6.988201209877262|1.0|1.0
3036|small|1|3.5885937511680246|-1.0|-1.0
3036|stocks|1|5.423848988831392|-1.0|-1.0
3037|case|1|4.571246507604128|-1.0|-1.0
3037|discourage|1|9.5427900615549|-1.0|-1.0
3037|finally|1|5.393042942050218|1.0|1.0
3037|hurt|1|6.276003520859999|-1.0|-1.0
3037|increase|1|5.185238056936816|1.0|1.0
3037|pay|1|3.669345949039524|1.0|1.0
3037|production|3|19.430102613291385|1.0|3.0
3037|reason|2|7.999516482599325|1.0|2.0
3037|worried|1|7.5427900615549|-1.0|-1.0
3038|cold|1|5.577005776892813|-1.0|-1.0
3038|contribute|1|5.928080217439692|1.0|1.0
3038|intense|2|15.369618132854656|0.0|0.0
3038|solid|1|6.413507044609934|1.0|1.0
3039|action|1|6.167750630207975|1.0|1.0
3039|basketball|2|18.745730120225176|1.0|2.0
3039|committed|1|8.15047263877614|1.0|1.0
3039|contact|1|5.928080217439692|1.0|1.0
3039|continue|1|5.972934453223952|1.0|1.0
3039|create|1|4.439502253142878|1.0|1.0
3039|deceive|1|12.5427900615549|-1.0|-1.0
3039|football|1|8.635899465946382|1.0|1.0
3039|foul|1|10.5427900615549|-1.0|-1.0
3039|lenient|1|12.5427900615549|1.0|1.0
3039|penalty|1|7.842350343413808|-1.0|-1.0
3039|player|2|13.74072943916681|-1.0|-2.0
3040|impossible|1|6.870364719583405|-1.0|-1.0
3040|job|5|25.21472087235848|1.0|5.0
3040|sense|1|4.434265604776731|1.0|1.0
3041|information|2|7.945868906447904|1.0|2.0
3041|save|1|5.635899465946381|1.0|1.0
3042|avoid|1|4.735435139497296|-1.0|-1.0
3042|create|1|4.439502253142878|1.0|1.0
3042|dangerous|1|5.612052723992014|-1.0|-1.0
3042|discharge|1|8.957827560833744|-1.0|-1.0
3042|important|2|5.10253643095841|1.0|2.0
3042|present|1|6.294862548111315|1.0|1.0
3042|shelter|1|9.5427900615549|1.0|1.0
3042|standing|1|7.050936965225225|1.0|1.0
3042|unpredictable|1|9.372865060112588|-1.0|-1.0
3042|worth|1|4.9354597478052895|1.0|1.0
3043|ability|1|5.577005776892813|1.0|1.0
3043|achieve|1|6.988201209877262|1.0|1.0
3043|advanced|3|19.69653041416495|1.0|3.0
3043|athlete|3|28.6283701846647|1.0|3.0
3043|build|1|4.957827560833744|1.0|1.0
3043|case|1|4.571246507604128|-1.0|-1.0
3043|cross|1|8.220861966667538|-1.0|-1.0
3043|dedication|1|10.957827560833744|1.0|1.0
3043|endurance|1|11.5427900615549|1.0|1.0
3043|good|1|2.8650704199138914|1.0|1.0
3043|improve|4|21.49146024045035|1.0|4.0
3043|include|1|4.418668749725713|1.0|1.0
3043|including|1|3.74512853570114|1.0|1.0
3043|serve|1|7.635899465946381|-1.0|-1.0
3043|special|1|4.418668749725713|1.0|1.0
3043|strength|1|7.083358442917603|1.0|1.0
3043|weight|1|5.774605736777974|0.0|0.0
3043|working|1|4.8013230751537535|1.0|1.0
3044|accurate|1|6.185238056936816|1.0|1.0
3044|experienced|1|7.735435139497296|1.0|1.0
3044|good|1|2.8650704199138914|1.0|1.0
3044|job|1|5.042944174471695|1.0|1.0
3044|knowledge|1|6.5427900615549|1.0|1.0
3044|learn|2|11.0187341200349|1.0|2.0
3044|prepare|1|8.372865060112588|1.0|1.0
3044|treat|1|5.957827560833744|0.0|0.0
3044|understanding|1|5.748374195204794|1.0|1.0
3044|working|1|4.8013230751537535|1.0|1.0
3045|afraid|1|8.220861966667538|-1.0|-1.0
3045|ahead|1|7.735435139497296|1.0|1.0
3045|customer|7|47.70408724894191|1.0|7.0
3045|deal|1|5.928080217439692|1.0|1.0
3045|interested|1|6.787902559391432|1.0|1.0
3045|persistent|1|7.684809066427328|1.0|1.0
3045|practice|1|5.455327220304561|1.0|1.0
3045|professional|1|5.116525306852802|1.0|1.0
3045|respectful|1|8.45532722030456|1.0|1.0
3045|special|1|4.418668749725713|1.0|1.0
3046|brains|1|6.928080217439692|1.0|1.0
3046|information|1|3.972934453223952|1.0|1.0
3046|noise|1|6.957827560833744|-1.0|-1.0
3046|pressure|1|4.965361233519151|-1.0|-1.0
3046|storm|1|9.957827560833744|-1.0|-1.0
3046|worth|1|4.9354597478052895|1.0|1.0
3047|capture|1|7.787902559391432|-1.0|-1.0
3047|entertainment|1|8.635899465946382|1.0|1.0
3047|finally|1|5.393042942050218|1.0|1.0
3047|important|1|2.551268215479205|1.0|1.0
3047|intended|1|7.15047263877614|1.0|1.0
3047|lower|3|13.365981660913684|-1.0|-3.0
3047|main|1|4.537165512361022|1.0|1.0
3047|primary|1|7.050936965225225|1.0|1.0
3047|provide|2|9.259801450649878|1.0|2.0
3047|reason|2|7.999516482599325|1.0|2.0
3047|usefulness|2|21.915655121667488|1.0|2.0
3048|create|1|4.439502253142878|1.0|1.0
3048|force|1|5.48750762605371|-1.0|-1.0
3048|forward|4|27.369401373655236|1.0|4.0
3048|kind|1|4.225377447790031|1.0|1.0
3048|sky|1|7.5427900615549|1.0|1.0
3048|special|1|4.418668749725713|1.0|1.0
3049|compatible|3|27.25007532875281|1.0|3.0
3049|create|3|13.318506759428637|1.0|3.0
3049|fully|2|11.52286069606048|1.0|2.0
3049|reason|1|3.9997582412996624|1.0|1.0
3049|unique|1|6.099846565706172|1.0|1.0
3050|assistance|1|7.735435139497296|1.0|1.0
3050|cooperation|1|9.220861966667538|1.0|1.0
3050|defend|1|7.787902559391432|1.0|1.0
3050|exchange|1|5.76143034803024|1.0|1.0
3050|foreign|4|27.04572139212096|-1.0|-4.0
3050|including|1|3.74512853570114|1.0|1.0
3050|presence|1|7.116525306852802|1.0|1.0
3050|protect|1|4.78123882911042|1.0|1.0
3050|united|4|19.072012007814905|1.0|4.0
3051|attention|1|5.434265604776731|1.0|1.0
3051|challenge|7|56.134596738485214|-1.0|-7.0
3051|disease|2|11.976402419754525|-1.0|-2.0
3051|feeling|1|5.554105374782735|0.0|0.0
3051|important|1|2.551268215479205|1.0|1.0
3051|including|1|3.74512853570114|1.0|1.0
3051|loss|1|5.372865060112588|-1.0|-1.0
3051|money|3|9.628904133732853|1.0|3.0
3051|organization|1|6.76143034803024|1.0|1.0
3051|successful|2|13.856160434879383|1.0|2.0
3051|weakness|1|7.684809066427328|-1.0|-1.0
3052|completely|1|5.423848988831392|1.0|1.0
3052|comprehend|1|10.957827560833744|1.0|1.0
3052|fundamental|1|7.787902559391432|1.0|1.0
3052|impossible|1|6.870364719583405|-1.0|-1.0
3052|provide|1|4.629900725324939|1.0|1.0
3052|question|1|4.849303104055575|1.0|1.0
3053|art|3|21.555714170810447|1.0|3.0
3053|famous|2|12.953401742194256|1.0|2.0
3053|finally|1|5.393042942050218|1.0|1.0
3053|good|3|8.595211259741674|1.0|3.0
3053|important|1|2.551268215479205|1.0|1.0
3053|renaissance|1|10.5427900615549|1.0|1.0
3054|helpful|1|5.520422248526446|1.0|1.0
3054|important|1|2.551268215479205|1.0|1.0
