PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9|PC10|doc_id
0.06543496218001299|-0.01626595536659924|-0.03296147599252247|0.02439398161170798|-0.022659763747450525|-0.016797197794558558|0.01861570742869363|-0.001984952363750639|-0.003683686433649573|0.003199301334842829|22
0.055651078529071675|-0.02718997136672896|-0.016737691716042308|0.02147281117068892|0.015900057082586145|0.002357205218313169|-0.011838400433291794|0.011387691918525822|-0.028792995198423654|0.008685698364701325|23
0.10571413250266833|0.02895191225923893|0.005380549809954303|0.012722212184485326|0.01568428010338382|0.014091779523044374|0.010615316809296362|-0.06051331846689789|0.01762587785296311|-0.06969771093811686|24
0.10669936814099447|-0.08068870986969837|0.06179151315116199|-0.052723931102877666|0.0964394369915645|0.09784198154552505|0.09176340459521495|0.07275764438234564|0.05400448963901015|-0.004918204194427153|25
0.04640936890795748|-0.029987916809898228|0.08272370435125126|-0.07181136266820909|-0.033223388501502596|-0.008046760301527513|0.0018997436424714935|-0.0286510845214117|0.011910955759480797|-0.005460596213350212|26
0.06274957386052411|-0.029228140778228332|-0.007160093291386945|0.002560823882178743|-0.014908721433340297|-0.02364006779996044|-0.008644004604012174|-0.00038747562922786076|-0.0009045704625249259|0.03761072281837008|27
0.06113252656835744|0.012398563547316596|0.007661965863434539|0.012306453191234041|-0.01508856168664959|0.000647989013082155|-0.004243513623203398|0.01688336115789238|0.007710634687955758|0.0006942174933029567|28
0.12152201146778474|-0.04287068859691443|-0.0844682040538841|0.05111786355703335|-0.06297782606932886|0.0008567139377329436|0.040324668464326426|-0.023254071643956795|0.010614209383177647|0.05493524588540548|29
0.13644936817996478|-0.0408733931899494|0.007995408758974712|0.021193826310333643|0.08197224318934489|0.031096029063161317|-0.023580390764971752|-0.00733975015436033|-0.08685391505789088|-0.03612743503451481|30
0.19191296485600184|0.002850722618877999|-0.0946086109242156|0.09968827222833805|-0.04125089345717648|0.06372931930589452|0.11142254207200349|-0.1709187841869035|0.02198382650097846|-0.035976733440296296|31
0.07716964223334348|-0.028359942020345665|-0.00907242482051897|0.0011186220294484039|-0.011217864790172472|-0.0051684113488670745|0.004988130579060473|0.004492533082030454|0.0011496799827446626|0.007232509913861073|32
0.16472300440380452|-0.06321641888851258|-0.0353005961115758|0.04895757084631757|0.07946957626995114|-0.05689658657968949|-0.11348840012540135|0.10203177467112799|0.06567307033584609|-0.05185079850485369|33
0.06852795062111576|-0.08687607693622684|0.04786432355690752|-0.02667953197581014|-0.003923273602511757|-0.033905956749206406|-0.045488087989383134|-0.14222073733753796|0.083021782058603|0.10169584993182162|34
0.06747267987450759|-0.015153298393813202|-0.01198693690983853|0.005030296329487902|0.015092741850005444|0.0069435310639083475|0.016956295773936505|0.005787403812583169|-0.029232837196459513|-0.01752593705839069|35
0.10973194705862427|0.00888980497942169|-0.05978524304758837|0.01805503861265574|0.026991022153581172|-0.04822090335255606|-0.023822695996379616|0.040993438721414546|0.05346106730447989|-0.021959850663149014|36
0.09138631871157592|-0.05083194722922623|0.0013615760843843053|8.393373082621358e-05|0.08742208602812411|0.017301118352131797|-0.05823663406379046|0.03545247837093362|-0.07560306185200838|-0.03272804589558195|37
0.07622577410469827|-0.0546244867989416|-0.005603879678189152|0.004061415704788908|0.0024427949368121256|-0.02359550124970545|-0.024614482219353348|-0.040941523141099403|0.012845480137190722|0.015787918788270485|38
0.15527372247525137|0.13646333758596424|-0.03812419524192586|-0.011338515853593556|0.029751377273498275|0.03463199526007704|0.053224814145559025|-0.10397996522936863|0.016888810843735075|-0.1676623845546238|39
0.21485005536995463|-0.05974245894263269|-0.0030919060714640545|0.02458060695486478|0.0055345316864339675|0.005097686398746161|0.028371312571376556|-0.04219635417965896|-0.1111444255359659|-0.029247262845176116|40
0.0593656198423076|-0.029393353693650044|0.004386749218843647|0.0009044593453646559|-0.008461125151366279|-0.011572442901823988|0.001784952012764407|-0.010202727540722083|-0.007532576754147014|0.008998434643310717|41
